order_id,customer_id,rider_id,facility_id,order_date,order_time,service_type,weight_kg,base_price_per_kg,discount_pct,final_amount,payment_method,status,pickup_time,delivery_time,customer_rating,is_first_order,promo_used
ORD02141,CUST0385,RIDER059,FAC08,07-07-2023,9.38.40,Dry Clean,1.4,399,20,446.88,UPI,Delayed,07-07-2023 10.45,08-07-2023 10.59,,FALSE,FALSE
ORD02142,CUST0054,RIDER009,FAC02,06-05-2023,18.59.12,Ironing,3.1,149,20,369.52,Credit Card,Completed,06-05-2023 20.57,07-05-2023 21.03,3.9,TRUE,FALSE
ORD02143,CUST0452,RIDER020,FAC06,25-05-2023,11.26.29,Premium Care,7.3,599,0,4372.7,Wallet,Completed,25-05-2023 15.06,26-05-2023 6.14,4.7,FALSE,FALSE
ORD02144,CUST0438,RIDER036,FAC03,29-06-2023,22.12.33,Ironing,4,149,10,536.4,Debit Card,Completed,29-06-2023 22.59,30-06-2023 23.03,2.8,FALSE,FALSE
ORD02145,CUST0473,RIDER046,FAC05,11-02-2024,11.14.05,Premium Care,3.7,599,0,2216.3,Credit Card,Completed,11-02-2024 14.39,12-02-2024 9.28,3.8,FALSE,FALSE
ORD02146,CUST0113,RIDER054,FAC03,14-10-2024,23.45.31,Premium Care,7.9,599,0,4732.1,Wallet,Completed,15-10-2024 1.24,15-10-2024 9.21,3.9,FALSE,FALSE
ORD02147,CUST0224,RIDER019,FAC03,07-09-2024,16.25.41,Dry Clean,2.5,399,0,997.5,Cash,Completed,07-09-2024 17.39,08-09-2024 9.12,4.8,FALSE,FALSE
ORD02148,CUST0194,RIDER002,FAC04,16-04-2023,18.39.15,Wash & Iron,7.6,299,10,2045.16,Credit Card,Completed,16-04-2023 19.48,17-04-2023 6.19,2.5,FALSE,FALSE
ORD02149,CUST0275,RIDER015,FAC04,11-03-2024,18.30.31,Dry Clean,6.8,399,0,2713.2,Debit Card,Completed,11-03-2024 22.21,12-03-2024 5.51,4.1,FALSE,FALSE
ORD02150,CUST0412,RIDER055,FAC08,10-08-2024,18.45.44,Ironing,4.4,149,0,655.6,Cash,Completed,10-08-2024 19.52,11-08-2024 20.18,4.1,FALSE,TRUE
ORD02151,CUST0237,RIDER015,FAC03,14-09-2023,18.40.30,Dry Clean,3.4,399,0,1356.6,Credit Card,Cancelled,,,,FALSE,FALSE
ORD02152,CUST0498,RIDER010,FAC06,21-09-2024,5.28.50,Wash & Iron,7.5,299,0,2242.5,Debit Card,Delayed,21-09-2024 6.33,21-09-2024 19.39,,FALSE,FALSE
ORD02153,CUST0235,RIDER042,FAC01,09-02-2024,20.00.47,Premium Care,6.1,599,10,3288.51,Debit Card,Completed,09-02-2024 23.56,10-02-2024 23.03,2.8,FALSE,FALSE
ORD02154,CUST0236,RIDER015,FAC07,22-02-2024,10.33.08,Wash & Fold,3.5,199,0,696.5,Debit Card,Delayed,22-02-2024 13.47,23-02-2024 3.40,,FALSE,TRUE
ORD02155,CUST0096,RIDER046,FAC03,05-08-2023,8.18.53,Premium Care,5.7,599,20,2731.44,Wallet,Delayed,05-08-2023 11.09,06-08-2023 3.36,,FALSE,FALSE
ORD02156,CUST0338,RIDER055,FAC07,07-05-2023,15.11.20,Ironing,4.8,149,0,715.2,Credit Card,Cancelled,,,,FALSE,FALSE
ORD02157,CUST0212,RIDER002,FAC06,31-08-2023,22.44.55,Premium Care,6.9,599,10,3719.79,Credit Card,Completed,01-09-2023 2.36,01-09-2023 17.15,2.6,TRUE,FALSE
ORD02158,CUST0444,RIDER049,FAC07,25-06-2023,1.33.14,Dry Clean,5,399,0,1995,Credit Card,Completed,25-06-2023 2.53,26-06-2023 3.54,3.9,FALSE,FALSE
ORD02159,CUST0188,RIDER053,FAC04,30-04-2024,2.32.11,Wash & Fold,3.2,199,20,509.44,Credit Card,Completed,30-04-2024 3.10,01-05-2024 0.11,3.6,FALSE,TRUE
ORD02160,CUST0164,RIDER060,FAC07,10-11-2023,13.31.00,Wash & Iron,1.1,299,10,296.01,Debit Card,Completed,10-11-2023 15.44,11-11-2023 8.51,4,FALSE,FALSE
ORD02161,CUST0500,RIDER024,FAC01,25-06-2024,5.59.38,Premium Care,5.7,599,0,3414.3,Debit Card,Completed,25-06-2024 7.41,25-06-2024 22.00,3.3,FALSE,FALSE
ORD02162,CUST0491,RIDER054,FAC05,28-10-2023,9.02.00,Dry Clean,4.9,399,10,1759.59,UPI,Completed,28-10-2023 9.56,29-10-2023 3.56,3.9,FALSE,FALSE
ORD02163,CUST0458,RIDER043,FAC03,19-06-2024,16.32.41,Ironing,1.9,149,20,226.48,UPI,Completed,19-06-2024 17.32,20-06-2024 19.13,3.5,FALSE,FALSE
ORD02164,CUST0031,RIDER052,FAC04,19-04-2024,0.02.27,Dry Clean,1.6,399,20,510.72,UPI,Completed,19-04-2024 2.15,19-04-2024 22.41,4.5,FALSE,FALSE
ORD02165,CUST0487,RIDER004,FAC04,27-10-2023,14.17.29,Premium Care,7.2,599,0,4312.8,Debit Card,Completed,27-10-2023 16.35,28-10-2023 13.48,4.2,FALSE,FALSE
ORD02166,CUST0396,RIDER028,FAC04,13-03-2023,2.50.16,Dry Clean,6.2,399,0,2473.8,Debit Card,Completed,13-03-2023 3.22,14-03-2023 0.10,4.1,FALSE,TRUE
ORD02167,CUST0085,RIDER023,FAC08,14-07-2023,13.55.43,Wash & Fold,2.2,199,10,394.02,Wallet,Cancelled,,,,FALSE,FALSE
ORD02168,CUST0336,RIDER016,FAC03,03-07-2024,10.55.48,Wash & Fold,3,199,20,477.6,Debit Card,Cancelled,,,,FALSE,TRUE
ORD02169,CUST0120,RIDER017,FAC06,06-03-2024,1.29.43,Premium Care,1.6,599,30,670.88,Cash,Completed,06-03-2024 2.42,06-03-2024 17.04,2.7,FALSE,FALSE
ORD02170,CUST0149,RIDER053,FAC03,29-04-2024,5.15.21,Wash & Iron,5.8,299,20,1387.36,UPI,Completed,29-04-2024 7.40,29-04-2024 17.13,4.4,FALSE,FALSE
ORD02171,CUST0304,RIDER055,FAC05,25-04-2024,23.34.43,Wash & Fold,7.2,199,10,1289.52,Wallet,Cancelled,,,,TRUE,FALSE
ORD02172,CUST0415,RIDER024,FAC03,12-04-2024,20.27.57,Wash & Fold,4.9,199,10,877.59,Credit Card,Delayed,12-04-2024 21.12,13-04-2024 11.52,,TRUE,FALSE
ORD02173,CUST0494,RIDER036,FAC04,09-06-2024,3.25.28,Premium Care,7.1,599,0,4252.9,UPI,Completed,09-06-2024 4.10,09-06-2024 15.43,3.6,FALSE,FALSE
ORD02174,CUST0044,RIDER001,FAC04,15-11-2024,7.03.31,Wash & Iron,4.4,299,30,920.92,Wallet,Delayed,15-11-2024 10.38,16-11-2024 13.17,,FALSE,TRUE
ORD02175,CUST0370,RIDER014,FAC03,31-03-2023,10.34.46,Premium Care,6.6,599,0,3953.4,UPI,Completed,31-03-2023 12.12,01-04-2023 11.01,4.4,FALSE,FALSE
ORD02176,CUST0201,RIDER023,FAC01,12-09-2024,14.40.54,Ironing,5.1,149,0,759.9,Cash,Completed,12-09-2024 15.26,13-09-2024 15.29,3.6,FALSE,TRUE
ORD02177,CUST0428,RIDER013,FAC08,03-07-2024,12.29.57,Wash & Iron,2.1,299,0,627.9,Wallet,Completed,03-07-2024 15.38,04-07-2024 3.11,4.3,TRUE,FALSE
ORD02178,CUST0389,RIDER055,FAC07,05-06-2024,19.57.57,Wash & Fold,3.2,199,20,509.44,Credit Card,Completed,05-06-2024 23.53,07-06-2024 2.16,2.7,FALSE,FALSE
ORD02179,CUST0310,RIDER016,FAC03,11-01-2023,14.43.13,Ironing,5.2,149,0,774.8,Credit Card,Cancelled,,,,FALSE,FALSE
ORD02180,CUST0444,RIDER059,FAC02,23-01-2023,17.47.05,Wash & Iron,1.8,299,10,484.38,Debit Card,Cancelled,,,,FALSE,FALSE
ORD02181,CUST0399,RIDER032,FAC05,03-06-2023,17.08.13,Dry Clean,2.3,399,0,917.7,Debit Card,Completed,03-06-2023 20.26,04-06-2023 12.31,4.7,FALSE,FALSE
ORD02182,CUST0253,RIDER012,FAC03,30-05-2023,16.08.55,Premium Care,7.1,599,0,4252.9,Wallet,Completed,30-05-2023 17.49,31-05-2023 15.40,4.6,FALSE,FALSE
ORD02183,CUST0058,RIDER014,FAC02,21-06-2024,20.14.48,Dry Clean,5.8,399,0,2314.2,Wallet,Completed,21-06-2024 23.20,22-06-2024 14.45,4.9,FALSE,FALSE
ORD02184,CUST0281,RIDER046,FAC08,15-12-2024,1.42.02,Ironing,4.6,149,0,685.4,Credit Card,Completed,15-12-2024 3.41,15-12-2024 22.17,3.5,FALSE,FALSE
ORD02185,CUST0160,RIDER027,FAC07,23-04-2023,21.53.44,Dry Clean,4.7,399,0,1875.3,Debit Card,Delayed,23-04-2023 23.13,24-04-2023 11.32,,FALSE,FALSE
ORD02186,CUST0171,RIDER023,FAC03,06-07-2024,19.15.33,Ironing,1.7,149,0,253.3,Wallet,Completed,06-07-2024 20.12,07-07-2024 10.37,3.6,FALSE,TRUE
ORD02187,CUST0190,RIDER029,FAC03,06-10-2023,8.07.58,Premium Care,3.1,599,0,1856.9,Wallet,Completed,06-10-2023 11.15,07-10-2023 0.42,2.8,FALSE,FALSE
ORD02188,CUST0102,RIDER057,FAC07,22-10-2023,13.37.56,Wash & Fold,1.5,199,0,298.5,UPI,Completed,22-10-2023 14.29,23-10-2023 4.30,2.7,FALSE,FALSE
ORD02189,CUST0133,RIDER012,FAC07,04-08-2024,6.06.44,Wash & Fold,6.5,199,0,1293.5,Wallet,Delayed,04-08-2024 8.49,04-08-2024 23.20,,FALSE,FALSE
ORD02190,CUST0014,RIDER013,FAC05,07-08-2024,22.02.53,Ironing,7.5,149,20,894,Debit Card,Completed,08-08-2024 0.17,08-08-2024 9.26,4.1,FALSE,FALSE
ORD02191,CUST0045,RIDER006,FAC07,20-10-2024,8.24.05,Premium Care,3.5,599,0,2096.5,Credit Card,Completed,20-10-2024 9.00,20-10-2024 20.10,2.9,FALSE,FALSE
ORD02192,CUST0373,RIDER050,FAC08,10-02-2024,23.04.34,Wash & Iron,6.6,299,0,1973.4,Credit Card,Completed,11-02-2024 1.58,11-02-2024 22.42,3.5,FALSE,FALSE
ORD02193,CUST0100,RIDER017,FAC01,26-05-2024,4.14.58,Wash & Fold,7.6,199,0,1512.4,Wallet,Delayed,26-05-2024 6.57,26-05-2024 15.55,,FALSE,FALSE
ORD02194,CUST0457,RIDER049,FAC01,14-12-2024,14.12.46,Ironing,1.2,149,0,178.8,Credit Card,Completed,14-12-2024 16.09,15-12-2024 12.09,3.2,FALSE,FALSE
ORD02195,CUST0250,RIDER060,FAC06,31-07-2023,6.38.14,Dry Clean,7.1,399,30,1983.03,Wallet,Completed,31-07-2023 7.15,01-08-2023 3.02,3.3,FALSE,FALSE
ORD02196,CUST0071,RIDER054,FAC02,21-05-2023,18.36.09,Premium Care,7.7,599,0,4612.3,Cash,Cancelled,,,,FALSE,FALSE
ORD02197,CUST0477,RIDER048,FAC02,02-10-2023,17.58.29,Wash & Iron,1.9,299,0,568.1,Cash,Cancelled,,,,FALSE,FALSE
ORD02198,CUST0365,RIDER014,FAC04,26-03-2024,11.12.22,Ironing,5.9,149,0,879.1,Credit Card,Completed,26-03-2024 12.31,27-03-2024 9.17,3.6,FALSE,FALSE
ORD02199,CUST0495,RIDER007,FAC03,13-01-2024,19.24.07,Wash & Fold,5.8,199,10,1038.78,Wallet,Completed,13-01-2024 20.05,14-01-2024 12.01,3.2,FALSE,FALSE
ORD02200,CUST0437,RIDER019,FAC03,28-02-2023,4.05.31,Dry Clean,1.3,399,0,518.7,Credit Card,Cancelled,,,,FALSE,FALSE
ORD02201,CUST0441,RIDER026,FAC08,27-04-2023,7.34.23,Premium Care,2.4,599,0,1437.6,Wallet,Completed,27-04-2023 10.26,28-04-2023 9.26,5,TRUE,FALSE
ORD02202,CUST0424,RIDER006,FAC06,14-12-2024,6.25.36,Dry Clean,3.9,399,0,1556.1,Wallet,Completed,14-12-2024 9.09,15-12-2024 10.12,3.9,FALSE,FALSE
ORD02203,CUST0038,RIDER060,FAC01,20-02-2023,7.00.51,Premium Care,7.1,599,30,2977.03,Cash,Completed,20-02-2023 9.52,21-02-2023 3.27,4.3,TRUE,FALSE
ORD02204,CUST0299,RIDER055,FAC04,03-04-2023,15.10.21,Wash & Fold,3.1,199,0,616.9,UPI,Completed,03-04-2023 17.00,04-04-2023 13.38,4.4,FALSE,FALSE
ORD02205,CUST0440,RIDER042,FAC06,14-05-2023,22.55.21,Ironing,7.1,149,0,1057.9,Credit Card,Delayed,15-05-2023 2.16,15-05-2023 23.10,,FALSE,FALSE
ORD02206,CUST0287,RIDER057,FAC02,03-06-2024,17.01.41,Wash & Iron,7.8,299,0,2332.2,Credit Card,Delayed,03-06-2024 19.15,04-06-2024 3.17,,FALSE,TRUE
ORD02207,CUST0084,RIDER049,FAC03,24-12-2024,10.57.17,Wash & Fold,2.1,199,10,376.11,Cash,Delayed,24-12-2024 14.09,25-12-2024 13.09,,FALSE,FALSE
ORD02208,CUST0369,RIDER054,FAC04,16-02-2023,21.59.24,Premium Care,3.9,599,0,2336.1,Wallet,Delayed,16-02-2023 22.33,17-02-2023 16.01,,FALSE,FALSE
ORD02209,CUST0056,RIDER050,FAC01,17-05-2024,5.15.33,Ironing,4.2,149,0,625.8,UPI,Completed,17-05-2024 8.24,18-05-2024 3.42,3,FALSE,FALSE
ORD02210,CUST0271,RIDER041,FAC07,08-10-2024,4.58.54,Premium Care,6.9,599,0,4133.1,Cash,Completed,08-10-2024 8.19,09-10-2024 1.38,4.4,FALSE,FALSE
ORD02211,CUST0121,RIDER018,FAC05,29-01-2023,9.59.01,Wash & Iron,6.6,299,10,1776.06,Wallet,Delayed,29-01-2023 10.36,30-01-2023 12.44,,FALSE,FALSE
ORD02212,CUST0031,RIDER055,FAC08,05-12-2023,0.36.17,Wash & Iron,6.1,299,0,1823.9,Debit Card,Completed,05-12-2023 4.22,05-12-2023 15.21,4.2,FALSE,FALSE
ORD02213,CUST0083,RIDER033,FAC02,03-09-2023,23.00.32,Wash & Iron,1.9,299,0,568.1,Cash,Completed,04-09-2023 1.52,04-09-2023 11.41,5,FALSE,FALSE
ORD02214,CUST0032,RIDER012,FAC07,29-09-2023,20.56.18,Wash & Fold,7,199,20,1114.4,Credit Card,Completed,29-09-2023 22.30,30-09-2023 20.47,3.5,FALSE,FALSE
ORD02215,CUST0227,RIDER015,FAC04,18-06-2023,7.42.16,Dry Clean,6.9,399,0,2753.1,UPI,Completed,18-06-2023 9.24,19-06-2023 10.18,4,FALSE,TRUE
ORD02216,CUST0076,RIDER042,FAC03,25-12-2023,9.59.09,Ironing,6.4,149,0,953.6,Debit Card,Completed,25-12-2023 11.16,25-12-2023 20.52,3.7,FALSE,FALSE
ORD02217,CUST0409,RIDER023,FAC04,08-04-2023,4.51.37,Ironing,6,149,0,894,Cash,Delayed,08-04-2023 7.22,09-04-2023 8.11,,FALSE,FALSE
ORD02218,CUST0484,RIDER023,FAC07,11-04-2024,9.44.32,Dry Clean,2.4,399,0,957.6,Credit Card,Completed,11-04-2024 11.00,11-04-2024 22.56,4.4,FALSE,FALSE
ORD02219,CUST0415,RIDER015,FAC08,19-04-2023,14.18.01,Dry Clean,4.5,399,0,1795.5,UPI,Completed,19-04-2023 17.25,20-04-2023 4.14,2.5,FALSE,FALSE
ORD02220,CUST0120,RIDER057,FAC04,23-05-2024,17.42.45,Dry Clean,2.8,399,20,893.76,UPI,Completed,23-05-2024 20.48,24-05-2024 4.24,4.1,FALSE,FALSE
ORD02221,CUST0321,RIDER060,FAC01,13-06-2023,12.47.22,Premium Care,3,599,0,1797,Debit Card,Completed,13-06-2023 13.44,14-06-2023 10.08,3.7,FALSE,FALSE
ORD02222,CUST0277,RIDER002,FAC07,14-09-2024,2.43.49,Ironing,6.3,149,10,844.83,Debit Card,Completed,14-09-2024 4.54,14-09-2024 20.47,3.4,FALSE,FALSE
ORD02223,CUST0081,RIDER028,FAC05,19-07-2024,9.09.32,Dry Clean,1.7,399,0,678.3,UPI,Delayed,19-07-2024 11.32,19-07-2024 23.47,,FALSE,FALSE
ORD02224,CUST0135,RIDER047,FAC03,03-05-2024,17.51.53,Wash & Iron,2.4,299,30,502.32,Wallet,Cancelled,,,,FALSE,FALSE
ORD02225,CUST0345,RIDER034,FAC04,15-09-2024,13.04.09,Premium Care,1.3,599,10,700.83,Credit Card,Cancelled,,,,TRUE,FALSE
ORD02226,CUST0186,RIDER050,FAC02,04-07-2023,21.03.40,Dry Clean,1.7,399,0,678.3,UPI,Cancelled,,,,TRUE,TRUE
ORD02227,CUST0331,RIDER030,FAC04,05-12-2023,13.59.11,Wash & Iron,7.1,299,10,1910.61,Debit Card,Cancelled,,,,FALSE,FALSE
ORD02228,CUST0371,RIDER040,FAC02,07-11-2024,9.29.40,Ironing,6.8,149,0,1013.2,UPI,Cancelled,,,,FALSE,FALSE
ORD02229,CUST0124,RIDER059,FAC08,30-08-2023,2.38.23,Dry Clean,7,399,0,2793,Debit Card,Completed,30-08-2023 3.30,30-08-2023 18.21,3,FALSE,FALSE
ORD02230,CUST0165,RIDER051,FAC05,08-04-2024,8.53.10,Premium Care,2.8,599,0,1677.2,Cash,Cancelled,,,,FALSE,FALSE
ORD02231,CUST0437,RIDER006,FAC01,22-05-2024,3.16.39,Ironing,2.4,149,0,357.6,Credit Card,Cancelled,,,,FALSE,FALSE
ORD02232,CUST0407,RIDER030,FAC04,08-06-2023,11.16.52,Wash & Iron,5.7,299,0,1704.3,Credit Card,Delayed,08-06-2023 15.11,09-06-2023 5.17,,FALSE,FALSE
ORD02233,CUST0409,RIDER007,FAC02,10-08-2023,10.17.43,Premium Care,4.2,599,0,2515.8,UPI,Cancelled,,,,FALSE,FALSE
ORD02234,CUST0079,RIDER027,FAC05,08-02-2024,10.16.02,Wash & Iron,3.8,299,30,795.34,Debit Card,Completed,08-02-2024 13.23,09-02-2024 1.50,4.8,FALSE,FALSE
ORD02235,CUST0144,RIDER006,FAC08,19-11-2024,14.49.42,Premium Care,5.4,599,0,3234.6,Cash,Completed,19-11-2024 17.07,20-11-2024 12.26,4.5,FALSE,FALSE
ORD02236,CUST0339,RIDER024,FAC02,19-01-2023,0.38.42,Premium Care,2.4,599,0,1437.6,UPI,Completed,19-01-2023 2.10,20-01-2023 3.27,3.2,FALSE,FALSE
ORD02237,CUST0492,RIDER015,FAC08,09-07-2024,22.57.54,Ironing,3.9,149,30,406.77,Wallet,Completed,10-07-2024 0.21,10-07-2024 16.40,4.7,FALSE,FALSE
ORD02238,CUST0045,RIDER036,FAC04,06-07-2024,16.03.23,Ironing,1.9,149,20,226.48,Cash,Completed,06-07-2024 18.51,07-07-2024 9.33,3.9,FALSE,FALSE
ORD02239,CUST0418,RIDER017,FAC06,10-12-2023,17.35.32,Wash & Fold,5.2,199,20,827.84,UPI,Cancelled,,,,FALSE,FALSE
ORD02240,CUST0262,RIDER056,FAC07,05-09-2023,16.56.19,Premium Care,2.5,599,0,1497.5,Debit Card,Completed,05-09-2023 20.03,06-09-2023 4.34,3.5,FALSE,FALSE
ORD02241,CUST0058,RIDER012,FAC02,26-07-2023,0.00.59,Dry Clean,3.1,399,20,989.52,Debit Card,Completed,26-07-2023 1.23,26-07-2023 16.21,3.5,FALSE,FALSE
ORD02242,CUST0219,RIDER001,FAC05,19-02-2023,7.40.59,Wash & Fold,4.6,199,0,915.4,Wallet,Completed,19-02-2023 11.13,20-02-2023 2.21,4.5,FALSE,FALSE
ORD02243,CUST0042,RIDER012,FAC03,09-12-2023,18.21.20,Ironing,4.2,149,10,563.22,UPI,Cancelled,,,,FALSE,TRUE
ORD02244,CUST0210,RIDER046,FAC02,09-08-2024,1.59.40,Dry Clean,6.1,399,20,1947.12,Wallet,Completed,09-08-2024 4.56,10-08-2024 6.39,4.8,TRUE,FALSE
ORD02245,CUST0366,RIDER046,FAC07,24-08-2023,2.41.53,Wash & Fold,3.2,199,10,573.12,UPI,Completed,24-08-2023 3.57,24-08-2023 14.24,2.8,FALSE,FALSE
ORD02246,CUST0266,RIDER001,FAC02,04-08-2024,22.15.08,Wash & Fold,6.4,199,0,1273.6,UPI,Cancelled,,,,TRUE,FALSE
ORD02247,CUST0383,RIDER059,FAC02,21-09-2024,15.33.04,Ironing,7,149,0,1043,Wallet,Cancelled,,,,FALSE,FALSE
ORD02248,CUST0295,RIDER007,FAC04,25-03-2024,6.07.39,Wash & Fold,2.3,199,0,457.7,Wallet,Delayed,25-03-2024 7.56,26-03-2024 7.23,,FALSE,FALSE
ORD02249,CUST0486,RIDER010,FAC04,25-01-2024,15.44.17,Wash & Iron,6.6,299,0,1973.4,Credit Card,Completed,25-01-2024 16.15,26-01-2024 0.05,4.4,FALSE,FALSE
ORD02250,CUST0303,RIDER015,FAC04,05-12-2024,14.54.59,Ironing,1.1,149,20,131.12,Credit Card,Delayed,05-12-2024 15.46,06-12-2024 6.41,,TRUE,TRUE
ORD02251,CUST0022,RIDER043,FAC01,23-03-2024,18.30.20,Ironing,2.1,149,0,312.9,Credit Card,Cancelled,,,,FALSE,FALSE
ORD02252,CUST0004,RIDER025,FAC07,27-12-2024,17.28.39,Wash & Iron,4.5,299,0,1345.5,UPI,Completed,27-12-2024 19.19,28-12-2024 15.43,2.7,FALSE,FALSE
ORD02253,CUST0199,RIDER038,FAC06,21-05-2023,19.55.15,Wash & Iron,6.5,299,10,1749.15,UPI,Delayed,21-05-2023 20.32,22-05-2023 7.47,,FALSE,FALSE
ORD02254,CUST0063,RIDER043,FAC03,14-03-2023,11.16.58,Dry Clean,1.8,399,0,718.2,Credit Card,Completed,14-03-2023 14.41,14-03-2023 22.59,4.7,FALSE,FALSE
ORD02255,CUST0369,RIDER059,FAC03,22-06-2023,3.53.34,Dry Clean,1.4,399,0,558.6,UPI,Cancelled,,,,FALSE,TRUE
ORD02256,CUST0434,RIDER053,FAC02,31-03-2023,8.10.02,Ironing,6.7,149,0,998.3,UPI,Completed,31-03-2023 10.36,01-04-2023 7.23,4.7,FALSE,FALSE
ORD02257,CUST0073,RIDER049,FAC01,19-03-2024,7.00.07,Wash & Iron,7,299,0,2093,Credit Card,Completed,19-03-2024 8.45,19-03-2024 22.07,4.5,TRUE,TRUE
ORD02258,CUST0414,RIDER027,FAC01,02-09-2024,12.32.15,Ironing,6.4,149,20,762.88,Wallet,Cancelled,,,,FALSE,FALSE
ORD02259,CUST0135,RIDER018,FAC06,24-01-2024,0.31.56,Wash & Fold,2.8,199,20,445.76,UPI,Cancelled,,,,FALSE,TRUE
ORD02260,CUST0135,RIDER022,FAC07,12-06-2024,6.04.01,Ironing,6.8,149,20,810.56,Cash,Completed,12-06-2024 8.00,12-06-2024 19.16,4,FALSE,FALSE
ORD02261,CUST0074,RIDER043,FAC01,29-02-2024,9.17.57,Ironing,5,149,0,745,Debit Card,Completed,29-02-2024 10.17,01-03-2024 11.08,4.1,FALSE,FALSE
ORD02262,CUST0208,RIDER049,FAC07,20-05-2024,6.59.24,Wash & Iron,7.4,299,0,2212.6,Wallet,Completed,20-05-2024 9.51,21-05-2024 4.42,2.7,FALSE,FALSE
ORD02263,CUST0064,RIDER031,FAC05,04-02-2023,20.55.35,Wash & Fold,3.7,199,20,589.04,Cash,Completed,04-02-2023 23.09,05-02-2023 16.51,4.7,FALSE,FALSE
ORD02264,CUST0394,RIDER047,FAC07,15-04-2023,15.56.05,Wash & Iron,1.9,299,20,454.48,Cash,Completed,15-04-2023 16.43,16-04-2023 14.09,2.5,FALSE,FALSE
ORD02265,CUST0212,RIDER031,FAC01,10-04-2023,0.18.03,Ironing,6.7,149,0,998.3,UPI,Cancelled,,,,FALSE,FALSE
ORD02266,CUST0479,RIDER032,FAC03,13-10-2024,19.34.55,Wash & Iron,6.2,299,20,1483.04,Credit Card,Completed,13-10-2024 20.14,14-10-2024 5.05,2.7,FALSE,FALSE
ORD02267,CUST0267,RIDER021,FAC05,01-08-2023,10.42.55,Dry Clean,7.7,399,0,3072.3,Wallet,Completed,01-08-2023 14.06,02-08-2023 4.12,3.5,TRUE,TRUE
ORD02268,CUST0102,RIDER050,FAC02,09-10-2023,3.31.35,Wash & Fold,3.4,199,0,676.6,Credit Card,Delayed,09-10-2023 5.17,10-10-2023 1.55,,FALSE,FALSE
ORD02269,CUST0065,RIDER047,FAC02,16-10-2023,12.38.38,Wash & Iron,1.1,299,10,296.01,UPI,Cancelled,,,,FALSE,FALSE
ORD02270,CUST0466,RIDER045,FAC02,16-12-2024,15.20.08,Premium Care,2.9,599,0,1737.1,Debit Card,Delayed,16-12-2024 16.37,17-12-2024 3.13,,FALSE,FALSE
ORD02271,CUST0247,RIDER038,FAC03,23-02-2024,1.40.42,Wash & Iron,4.6,299,0,1375.4,Debit Card,Completed,23-02-2024 4.33,24-02-2024 0.44,2.6,TRUE,FALSE
ORD02272,CUST0382,RIDER034,FAC02,28-11-2023,17.25.28,Premium Care,2,599,0,1198,Wallet,Completed,28-11-2023 20.06,29-11-2023 14.39,2.8,TRUE,TRUE
ORD02273,CUST0396,RIDER040,FAC07,12-06-2024,23.59.48,Premium Care,3.7,599,20,1773.04,Credit Card,Completed,13-06-2024 3.54,13-06-2024 18.01,4.2,FALSE,FALSE
ORD02274,CUST0101,RIDER048,FAC08,08-08-2023,5.20.57,Ironing,7.1,149,0,1057.9,Credit Card,Delayed,08-08-2023 6.54,09-08-2023 0.22,,FALSE,FALSE
ORD02275,CUST0286,RIDER049,FAC03,25-05-2023,5.18.54,Dry Clean,5.5,399,0,2194.5,Wallet,Completed,25-05-2023 6.03,25-05-2023 22.29,2.6,TRUE,FALSE
ORD02276,CUST0135,RIDER029,FAC07,19-09-2023,7.07.35,Ironing,2.6,149,10,348.66,Cash,Completed,19-09-2023 9.24,20-09-2023 0.55,3.6,FALSE,FALSE
ORD02277,CUST0041,RIDER047,FAC03,18-02-2024,10.21.38,Dry Clean,4.8,399,30,1340.64,UPI,Completed,18-02-2024 11.59,19-02-2024 8.31,4.1,FALSE,TRUE
ORD02278,CUST0364,RIDER009,FAC07,16-10-2024,0.05.25,Dry Clean,6,399,0,2394,Credit Card,Completed,16-10-2024 2.42,16-10-2024 13.06,2.7,FALSE,FALSE
ORD02279,CUST0199,RIDER006,FAC05,18-08-2023,13.09.28,Wash & Fold,2.8,199,30,390.04,Debit Card,Completed,18-08-2023 13.40,19-08-2023 11.26,3.4,FALSE,FALSE
ORD02280,CUST0314,RIDER055,FAC08,24-10-2023,16.05.12,Ironing,3.5,149,0,521.5,UPI,Completed,24-10-2023 19.50,25-10-2023 7.52,4.5,FALSE,FALSE
ORD02281,CUST0015,RIDER006,FAC01,26-06-2023,9.06.28,Dry Clean,7.2,399,10,2585.52,UPI,Completed,26-06-2023 10.11,27-06-2023 2.11,4.4,FALSE,FALSE
ORD02282,CUST0368,RIDER027,FAC02,17-08-2023,17.44.38,Ironing,5.2,149,0,774.8,Wallet,Delayed,17-08-2023 20.44,18-08-2023 17.58,,FALSE,TRUE
ORD02283,CUST0188,RIDER037,FAC03,25-12-2024,8.45.54,Wash & Iron,4.6,299,0,1375.4,Cash,Delayed,25-12-2024 12.45,26-12-2024 10.34,,FALSE,FALSE
ORD02284,CUST0110,RIDER008,FAC03,06-12-2023,12.13.35,Dry Clean,4.6,399,0,1835.4,Credit Card,Completed,06-12-2023 14.46,07-12-2023 0.25,3,FALSE,FALSE
ORD02285,CUST0375,RIDER057,FAC04,08-03-2024,10.31.53,Wash & Fold,7.5,199,0,1492.5,Cash,Completed,08-03-2024 12.36,09-03-2024 9.54,3.9,FALSE,FALSE
